complaint_reviews1
Domain,Sub Domain,Product Name,Product Link,Review,Review Date,Customer Name,Customer Rating,Customer Images,Colour,Finish,Formulation,Coverage,Complaint Label
Lipstick,Nykaa Fashion,Nykaa So Creme! Creamy Matte Lipstick - Let It Snooze,/Nykaa-Creme-Creamy-Matte-Lipstick/dp/B08M9NB6DM/ref=cm_cr_arp_d_product_top?ie=UTF8,Awesome creamy + Matt lipstick....love the shade.... must buy...,15 Feb 2021,Fizz,5.0,['https://images-na.ssl-images-amazon.com/images/I/81FFJxLYGML._SY88.jpg'],Let it Snooze,Matte,Stick,Lightweight,1
Lipstick,Nykaa Fashion,Nykaa So Creme! Creamy Matte Lipstick - Let It Snooze,/Nykaa-Creme-Creamy-Matte-Lipstick/dp/B08M9NB6DM/ref=cm_cr_arp_d_product_top?ie=UTF8,,01 Feb 2022,Mudit Shukla,1.0,['https://m.media-amazon.com/images/I/71oZ2ffZ3BL._SY88.jpg'],Let it Snooze,Matte,Stick,Lightweight,1
Lipstick,Nykaa Fashion,Nykaa So Creme! Creamy Matte Lipstick - Let It Snooze,/Nykaa-Creme-Creamy-Matte-Lipstick/dp/B08M9NB6DM/ref=cm_cr_arp_d_product_top?ie=UTF8,"It's great product, smudge proof, easily stays for like 3-4 hours if I don't eat anything. However, after eating anything oily it do gets smudge but it leaves a beautiful tint on the lips which I liked alot .👍 Definitely I'm going to buy again.",25 Jul 2022,Gauri Naik,5.0,['https://m.media-amazon.com/images/I/81GcsaoZGBL._SY88.jpg'],Let it Snooze,Matte,Stick,Lightweight,1
Lipstick,Nykaa Fashion,Nykaa So Creme! Creamy Matte Lipstick - Let It Snooze,/Nykaa-Creme-Creamy-Matte-Lipstick/dp/B08M9NB6DM/ref=cm_cr_arp_d_product_top?ie=UTF8,The media could not be loaded.,03 Nov 2023,Amazon Customer,5.0,,Let it Snooze,Matte,Stick,Lightweight,0
Lipstick,Nykaa Fashion,Nykaa So Creme! Creamy Matte Lipstick - Let It Snooze,/Nykaa-Creme-Creamy-Matte-Lipstick/dp/B08M9NB6DM/ref=cm_cr_arp_d_product_top?ie=UTF8,This product has some water bubbles on it. Not very worth.,04 Oct 2022,Athmaselvi,3.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61CACUt8HWL._SY88.jpg'],Let it Snooze,Matte,Stick,Lightweight,0
Lipstick,Nykaa Fashion,Nykaa So Creme! Creamy Matte Lipstick - Let It Snooze,/Nykaa-Creme-Creamy-Matte-Lipstick/dp/B08M9NB6DM/ref=cm_cr_arp_d_product_top?ie=UTF8,"I am not happy with this order. The lipstick smells like a low branded product. Not happy with this order, The colour is nice, but the smell is not good....",15 Oct 2022,Prity singh,2.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/713al039WeL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81V71SwnunL._SY88.jpg']",Let it Snooze,Matte,Stick,Lightweight,0
Lipstick,Nykaa Fashion,Nykaa So Creme! Creamy Matte Lipstick - Let It Snooze,/Nykaa-Creme-Creamy-Matte-Lipstick/dp/B08M9NB6DM/ref=cm_cr_arp_d_product_top?ie=UTF8,,16 Mar 2022,SAG,5.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/618atdxXBpL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61PMh7-5P7L._SY88.jpg']",Let it Snooze,Matte,Stick,Lightweight,0
Lipstick,Nykaa Fashion,Nykaa So Creme! Creamy Matte Lipstick - Let It Snooze,/Nykaa-Creme-Creamy-Matte-Lipstick/dp/B08M9NB6DM/ref=cm_cr_arp_d_product_top?ie=UTF8,,25 Dec 2021,Amazon Customer,5.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61XNG+au2BL._SY88.jpg'],Let it Snooze,Matte,Stick,Lightweight,0
Lipstick,Nykaa Fashion,Nykaa So Creme! Creamy Matte Lipstick - Let It Snooze,/Nykaa-Creme-Creamy-Matte-Lipstick/dp/B08M9NB6DM/ref=cm_cr_arp_d_product_top?ie=UTF8,Awesome creamy + Matt lipstick....love the shade.... must buy...,15 Feb 2021,Fizz,5.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/81FFJxLYGML._SY88.jpg'],Let it Snooze,Matte,Stick,Lightweight,0
Lipstick,Nykaa Fashion,Nykaa So Creme! Creamy Matte Lipstick - Let It Snooze,/Nykaa-Creme-Creamy-Matte-Lipstick/dp/B08M9NB6DM/ref=cm_cr_arp_d_product_top?ie=UTF8,,01 Feb 2022,Mudit Shukla,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71oZ2ffZ3BL._SY88.jpg'],Let it Snooze,Matte,Stick,Lightweight,0
Lipstick,Nykaa Fashion,Nykaa So Creme! Creamy Matte Lipstick - Let It Snooze,/Nykaa-Creme-Creamy-Matte-Lipstick/dp/B08M9NB6DM/ref=cm_cr_arp_d_product_top?ie=UTF8,"It's great product, smudge proof, easily stays for like 3-4 hours if I don't eat anything. However, after eating anything oily it do gets smudge but it leaves a beautiful tint on the lips which I liked alot .👍 Definitely I'm going to buy again.",25 Jul 2022,Gauri Naik,5.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81GcsaoZGBL._SY88.jpg'],Let it Snooze,Matte,Stick,Lightweight,0
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,"I’ve already reviewed this lipstick earlier (I Play and I Choose). This shade is my favourite hence the 5*. It’s a daily wear shade. Pros: ultra-light formula, non-cakey . Applicator is A+ - gives precise application. Takes a couple of minutes to dry down to a matte finish. Although a watery formula, gives full opacity. The swatch looks streaky but when applied on the lips, its fully opaque. Fades off gradually without turning flaky. Easily removeable. Attractive price-point - for a L’Oreal lipstick. Cons - Not transfer-proof, lasts for about 4-5 hrs without eating. After some time, lips feel somewhat dry, but this may be great in summer",20 Mar 2019,SNirant,5.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71QD+JBP53L._SY88.jpg'],Pinkish Nude,Matte,Liquid,Lightweight,1
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,It's really a beautiful shade... it's almost light brown kind of shade or peachy brown shade..... definitely take time to completely dry..... but it's not long lasting..... remove vry easily n soon.... mebelline is much better than it.... so little bit disappointed,21 Aug 2020,Amazon Customer,3.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/610YEO4lFwL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/61ARbMBkhDL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/61GWWK3FADL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/61PTz47UXoL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/61psFSRtugL._SY88.jpg']",Pinkish Nude,Matte,Liquid,Lightweight,1
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,This is my 1st review.. 😜😜... I bought 2shades : *I am worth it *I explore About the lipstickkkkk🥰..... Both the colours are just amazing💕😍. Light weight. Good smell 😋. It gives creamy matty look👄. Very comfortable on lips. 😘.  Nice pigmentation. I'm double triple Satisfied with the product 😍😍😍😍👍👍👍 Thanku amazon.. 🙏🙏🙏,26 Jul 2019,Jufi Singh,5.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/61ZGxgOd9TL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71R0QMBXQfL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/71VvyOhFtML._SY88.jpg']",Pinkish Nude,Matte,Liquid,Lightweight,1
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,Beautiful nude shade for dusky skin tone love it worth the money nd long lasting too non drying,18 Jan 2021,Keerthi,5.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/B1XMJmzUS0S._SY88.jpg'],Pinkish Nude,Matte,Liquid,Lightweight,1
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,My sink tone is more of a warmer tone side so I really loved the shade of this lipstick 😍 It applies so smoothly 👌 matte texture but doesn't dry the lips it keeps lips moisturis. A good product to buy every girl needs a lipstick like this.,24 Jul 2020,Ayesha,5.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/61Leh8zz90L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/61bYPMQQLAL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/81e0oJWj7uL._SY88.jpg']",Pinkish Nude,Matte,Liquid,Lightweight,1
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,色、思っている以上綺麗で大変満足しています。,20 Feb 2020,む,,,Pinkish Nude,Matte,Liquid,Lightweight,1
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,"I’ve already reviewed this lipstick earlier (I Play and I Choose). This shade is my favourite hence the 5*. It’s a daily wear shade. Pros: ultra-light formula, non-cakey . Applicator is A+ - gives precise application. Takes a couple of minutes to dry down to a matte finish. Although a watery formula, gives full opacity. The swatch looks streaky but when applied on the lips, its fully opaque. Fades off gradually without turning flaky. Easily removeable. Attractive price-point - for a L’Oreal lipstick. Cons - Not transfer-proof, lasts for about 4-5 hrs without eating. After some time, lips feel somewhat dry, but this may be great in summer",20 Mar 2019,SNirant,5.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/71QD+JBP53L._SY88.jpg'],Pinkish Nude,Matte,Liquid,Lightweight,0
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,It's really a beautiful shade... it's almost light brown kind of shade or peachy brown shade..... definitely take time to completely dry..... but it's not long lasting..... remove vry easily n soon.... mebelline is much better than it.... so little bit disappointed,21 Aug 2020,Amazon Customer,3.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/610YEO4lFwL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/61ARbMBkhDL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/61GWWK3FADL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/61PTz47UXoL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/61psFSRtugL._SY88.jpg']",Pinkish Nude,Matte,Liquid,Lightweight,0
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,This is my 1st review.. 😜😜... I bought 2shades : *I am worth it *I explore About the lipstickkkkk🥰..... Both the colours are just amazing💕😍. Light weight. Good smell 😋. It gives creamy matty look👄. Very comfortable on lips. 😘.  Nice pigmentation. I'm double triple Satisfied with the product 😍😍😍😍👍👍👍 Thanku amazon.. 🙏🙏🙏,26 Jul 2019,Jufi Singh,5.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/61ZGxgOd9TL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/71R0QMBXQfL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/71VvyOhFtML._SY88.jpg']",Pinkish Nude,Matte,Liquid,Lightweight,0
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,Beautiful nude shade for dusky skin tone love it worth the money nd long lasting too non drying,18 Jan 2021,Keerthi,5.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/B1XMJmzUS0S._SY88.jpg'],Pinkish Nude,Matte,Liquid,Lightweight,0
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,My sink tone is more of a warmer tone side so I really loved the shade of this lipstick 😍 It applies so smoothly 👌 matte texture but doesn't dry the lips it keeps lips moisturis. A good product to buy every girl needs a lipstick like this.,24 Jul 2020,Ayesha,5.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/61Leh8zz90L._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/61bYPMQQLAL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T1/images/I/81e0oJWj7uL._SY88.jpg']",Pinkish Nude,Matte,Liquid,Lightweight,0
Lipstick,Loreal Paris,"L'Oreal Paris Lipstick, Liquid Format with Matte Finish, Oil-In-Water Formula, Breathable and Lightweight Feel, Non-Flaking, Colour: 116 I Explore, 7ml",/LOreal-Paris-Signature-Lipstick-Explore/dp/B07N36DPPF/ref=cm_cr_arp_d_product_top?ie=UTF8,色、思っている以上綺麗で大変満足しています。,20 Feb 2020,む,,,Pinkish Nude,Matte,Liquid,Lightweight,0
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,https://www.amazon.in/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,I recieved the used product as there was no seal on the product.,06 Sep 2023,Rakhi,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71B6vPFgYcL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,https://www.amazon.in/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Very small filled with full of air so quantity is very less not satisfied with this product. 😑,16 Aug 2023,Very small quantity is very low full of air not satisfied with this product,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81mSecVJYQL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,https://www.amazon.in/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,The product is very small and comes with very little quantity I don’t recommend this at all,26 Oct 2021,Yuktha,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/712v7lQx++L._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,https://www.amazon.in/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Too small!Go forsomething better🙄Product quantity is very less rest part is just air. Highly disappointed😿,06 Mar 2022,Arshitha,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71Ry29pnlQL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,https://www.amazon.in/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Too too small,16 Nov 2021,Neenu Sebastian,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/618bf2h5r+L._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,https://www.amazon.in/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Already used only half quantity is available very less weight waste of money,06 Mar 2021,francis prince,1.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/91icEpBVmFL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,https://www.amazon.in/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,The product size shown in website is large but original product seems to be like sample,20 Oct 2020,nivetha,1.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/51-iMlQ4+jL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,https://www.amazon.in/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,The package was nt gud it seems they open the product there is no cream in the tube very bad,05 Feb 2019,Saranya,1.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/81Uk-bTGLGL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,https://www.amazon.in/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Tube is empty,02 Nov 2019,Amazon Customer,1.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/61ppgNEePcL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,https://www.amazon.in/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,I must give -ve100 star .. it's empty ..,30 Mar 2019,salony pradhan,1.0,['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/61Y5hjtiCPL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Good quality,14 Sep 2023,Amazon Customer,5.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/7196ECQGwpL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,The product is okay for oily to normal skin. But as I have a oily to dry not worked as a single product for me. But if I mix with some moisture or bb cream and finish is quite good. The shade is perfect. One can try it once for themselves.,05 Mar 2023,Payal Dutta,3.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/813TXzJRPeL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81xGJeA9G2L._SY88.jpg']",Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,The media could not be loaded. Good 😊👍,02 Aug 2023,Malaram,5.0,,Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Nice but sometimes pachy,09 Nov 2022,krishna,3.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71qChMHP5uL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Compare the size...it is just a finger size,28 Sep 2022,Uma soujanya,3.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61VCiugJx1L._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,I recieved the used product as there was no seal on the product.,06 Sep 2023,Rakhi,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71B6vPFgYcL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Very small filled with full of air so quantity is very less not satisfied with this product. 😑,16 Aug 2023,Very small quantity is very low full of air not satisfied with this product,1.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/81mSecVJYQL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,,18 Mar 2022,aval,3.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71pU5AxH2oL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,The media could not be loaded.,12 Jan 2022,SACHIN BHADANI,3.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/61W1MjPhkBL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T2/images/I/71r3pmPttVL._SY88.jpg']",Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,The media could not be loaded. It is relatively smaller than expected,14 May 2021,Deepa,4.0,"['https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/91TKCV4EkKL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/W/MEDIAX_792452-T2/images/I/91tNpX1qOnL._SY88.jpg']",Rose Ivory,Matte,Mousse,Lightweight,1
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Good quality,14 Sep 2023,Amazon Customer,5.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/7196ECQGwpL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,0
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,The product is okay for oily to normal skin. But as I have a oily to dry not worked as a single product for me. But if I mix with some moisture or bb cream and finish is quite good. The shade is perfect. One can try it once for themselves.,05 Mar 2023,Payal Dutta,3.0,"['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/813TXzJRPeL._SY88.jpg', 'https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81xGJeA9G2L._SY88.jpg']",Rose Ivory,Matte,Mousse,Lightweight,0
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,The media could not be loaded. Good 😊👍,02 Aug 2023,Malaram,5.0,,Rose Ivory,Matte,Mousse,Lightweight,0
Foundation,Lakme,Lakme 9 to 5 Weightless Mousse Foundation|| Rose Ivory|| 6 g,/Lakme-Weightless-Mousse-Foundation-Ivory/dp/B07BHVL94V/ref=cm_cr_arp_d_product_top?ie=UTF8,Nice but sometimes pachy,09 Nov 2022,krishna,3.0,['https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71qChMHP5uL._SY88.jpg'],Rose Ivory,Matte,Mousse,Lightweight,0
